Stefan Martin,68,570000,Ruck,Western Bulldogs
Touk Miller,68,770000,Midfield,Gold Coast Suns
Lachie Neale,68,935000,Midfield,Brisbane Lions
Tom Papley,68,556000,Forward,Sydney Swans
Tom Powell,68,246000,Midfield,North Melbourne Kangaroos
Shaun Higgins,67,728000,Midfield,Geelong Cats
Changkuoth Jiath,67,347000,Defender,Hawthorn Hawks
Matthew Taberner,67,,Forward,Fremantle Dockers
James Worpel,67,737000,Midfield,Hawthorn Hawks
Noah Anderson,66,562000,Midfield,Gold Coast Suns
Bayley Fritsch,66,553000,Forward,Melbourne Demons
Sam Menegola,66,783000,Midfield,Geelong Cats
Brody Mihocek,66,466000,Forward,Collingwood Magpies
Marc Pittonet,66,522000,Ruck,Carlton Blues
Christian Salem,66,680000,Defender,Melbourne Demons
Lachlan Ash,65,,Defender,Greater Western Sydney Giants
Darcy Byrne-Jones,65,603000,Defender,Port Adelaide Power
Tom Clurey,65,419000,Defender,Port Adelaide Power
Tom Doedee,65,547000,Defender,Adeliade Crows
Zac Fisher,65,480000,Forward,Carlton Blues
Robbie Gray,65,583000,Forward,Port Adelaide Power
Logan McDonald,65,264000,Forward,Sydney Swans
Harry Schoenberg,65,370000,Forward,Adeliade Crows
Jy Simpkin,65,676000,Midfield,North Melbourne Kangaroos
Will Snelling,65,521000,Forward,Essendon Bombers
Rhys Stanley,65,573000,Ruck,Geelong Cats
Laitham Vandermeer,65,430000,Midfield,Western Bulldogs
Paddy Dow,64,323000,Midfield,Carlton Blues
Jack Mahony,64,334000,Forward,North Melbourne Kangaroos
Jared Polec,64,686000,Midfield,North Melbourne Kangaroos
Devon Smith,64,676000,Midfield,Essendon Bombers
Brayden Ham,63,385000,Midfield,Essendon Bombers
Harrison Jones,63,170000,Forward,Essendon Bombers
Sean Lemmens,63,355000,Forward,Gold Coast Suns
Ben Long,63,431000,Defender,St Kilda Saints
Darcy Macpherson,63,457000,Forward,Gold Coast Suns
Gryan Miers,63,598000,Forward,Geelong Cats
Oliver Hanrahan,62,359000,Forward,Hawthorn Hawks
Tom Highmore,62,182000,Defender,St Kilda Saints
Liam Ryan,62,534000,Forward,West Coast Eagles
Alex Sexton,62,473000,Forward,Gold Coast Suns
Daniel Butler,61,575000,Forward,St Kilda Saints
Jordan Dawson,61,633000,Defender,Sydney Swans
Jordan De Goey,61,605000,Forward,Collingwood Magpies
Oliver Florent,61,576000,Midfield,Sydney Swans
Bradley Hill,61,557000,Midfield,St Kilda Saints
Peter Ladhams,61,560000,Ruck,Port Adelaide Power
Connor Menadue,61,242000,Defender,North Melbourne Kangaroos
Peter Wright,61,366000,Forward,Essendon Bombers
James Aish,60,588000,Midfield,Fremantle Dockers
Jarrod Berry,60,680000,Midfield,Brisbane Lions
Jason Castagna,60,516000,Forward,Richmond Tigers
Ethan Hughes,60,492000,Defender,Fremantle Dockers
Lachlan Keeffe,60,344000,Defender,Greater Western Sydney Giants
Harry McKay,60,459000,Forward,Carlton Blues
Xavier O'Neill,60,310000,Midfield,West Coast Eagles
Josh P. Kennedy,59,776000,Midfield,Sydney Swans
