138,Bryce Gibbs,Crows,"$487,000 ","$753,000 ",79,10.5
138,Shannon Hurn,Eagles,"$617,000 ","$645,000 ",79,12.2
138,Robbie Gray,Power,"$583,000 ","$612,000 ",79,12.9
138,Josh Bruce,Saints,"$371,000 ","$379,000 ",79,20.8
149,Alex Sexton,Suns,"$473,000 ","$447,000 ",78,17.4
149,Jack Crisp,Magpies,"$726,000 ","$635,000 ",78,12.3
149,Nathan Jones,Demons,"$528,000 ","$632,000 ",78,12.3
152,Harry McKay,Blues,"$459,000 ","$452,000 ",77,17
152,Alex Keath,Crows,"$392,000 ","$359,000 ",77,21.4
152,Heath Shaw,Giants,"$460,000 ","$627,000 ",77,12.3
155,Tim Membrey,Saints,"$492,000 ","$499,000 ",76,15.2
155,David Mirra,Hawks,"$462,000 ","$384,000 ",76,19.8
155,Tom Hawkins,Cats,"$676,000 ","$639,000 ",76,11.9
155,Adam Saad,Bombers,"$632,000 ","$429,000 ",76,17.7
159,Shaun Atley,Kangaroos,"$520,000 ","$446,000 ",75,16.8
159,Dylan Shiel,Bombers,"$780,000 ","$647,000 ",75,11.6
159,Jack Martin,Suns,"$608,000 ","$608,000 ",75,12.3
159,Brodie Smith,Crows,"$652,000 ","$439,000 ",75,17.1
159,Caleb Daniel,Bulldogs,"$676,000 ","$565,000 ",75,13.3
164,Jake Kelly,Crows,"$378,000 ","$464,000 ",74,15.9
165,Clayton Oliver,Demons,"$875,000 ","$792,000 ",73,9.2
165,Liam Shiels,Hawks,"$647,000 ","$704,000 ",73,10.4
165,Jasper Pittard,Kangaroos,"$490,000 ","$515,000 ",73,14.2
165,David Swallow,Suns,"$682,000 ","$614,000 ",73,11.9
165,Sam Jacobs,Crows,"$534,000 ","$591,000 ",73,12.4
165,Callum Mills,Swans,"$705,000 ","$522,000 ",73,14
171,Riley Bonner,Power,"$496,000 ","$438,000 ",72,16.4
171,Riley Knight,Crows,"$505,000 ","$461,000 ",72,15.6
171,Dom Tyson,Kangaroos,"$410,000 ","$556,000 ",72,12.9
171,Jeremy Howe,Magpies,"$669,000 ","$597,000 ",72,12.1
171,Toby McLean,Bulldogs,"$508,000 ","$686,000 ",72,10.5
176,Jaidyn Stephenson,Magpies,"$470,000 ","$477,000 ",71,14.9
176,Xavier Duursma,Power,"$539,000 ","$236,000 ",71,30.1
176,Harry Taylor,Cats,"$352,000 ","$432,000 ",71,16.4
176,Reece Conca,Dockers,"$548,000 ","$538,000 ",71,13.2
176,Sean Darcy,Dockers,"$493,000 ","$552,000 ",71,12.9
176,Luke Davies-Uniacke,Kangaroos,"$522,000 ","$266,000 ",71,26.7
176,Tom Lynch,Crows,"$609,000 ","$579,000 ",71,12.3
176,Will Setterfield,Blues,"$640,000 ","$251,000 ",71,28.3
176,Ryan Bastinac,Lions,"$419,000 ","$432,000 ",71,16.4
185,Luke Hodge,Lions,"$453,000 ","$563,000 ",70,12.4
185,Jacob Weitering,Blues,"$442,000 ","$403,000 ",70,17.4
185,George Hewett,Swans,"$506,000 ","$478,000 ",70,14.6
188,Connor Rozee,Power,"$518,000 ","$262,000 ",69,26.3
188,Shane Edwards,Tigers,"$497,000 ","$482,000 ",69,14.3
188,Jarman Impey,Hawks,"$463,000 ","$508,000 ",69,13.6
188,Darcy Byrne-Jones,Power,"$603,000 ","$519,000 ",69,13.3
188,Jeremy Cameron,Giants,"$488,000 ","$566,000 ",69,12.2
193,Cameron Rayner,Lions,"$515,000 ","$426,000 ",68,16
193,Max Gawn,Demons,"$944,000 ","$808,000 ",68,8.4
193,Alex Neal-Bullen,Demons,"$428,000 ","$565,000 ",68,12
193,Dawson Simpson,Giants,"$458,000 ","$553,000 ",68,12.3
193,Travis Colyer,Dockers,"$447,000 ","$464,000 ",68,14.7
193,Michael Hurley,Bombers,"$576,000 ","$608,000 ",68,11.2
193,Jack Darling,Eagles,"$502,000 ","$557,000 ",68,12.2
193,Josh Jenkins,Crows,"$494,000 ","$561,000 ",68,12.1
201,Zachary Williams,Giants,"$626,000 ","$421,000 ",67,15.9
201,Daniel Rioli,Tigers,"$488,000 ","$480,000 ",67,14
201,Lincoln McCarthy,Lions,"$460,000 ","$305,000 ",67,22
201,Kamdyn Mcintosh,Tigers,"$526,000 ","$396,000 ",67,16.9
201,Harris Andrews,Lions,"$428,000 ","$487,000 ",67,13.8
201,Dan Houston,Power,"$697,000 ","$522,000 ",67,12.8
201,Lachlan Plowman,Blues,"$424,000 ","$351,000 ",67,19.1
201,Billy Gowers,Bulldogs,"$280,000 ","$433,000 ",67,15.5
209,David Mundy,Dockers,"$631,000 ","$652,000 ",66,10.1
209,Karl Amon,Power,"$617,000 ","$454,000 ",66,14.5
209,Mitch Robinson,Lions,"$550,000 ","$640,000 ",66,10.3
209,Josh Battle,Saints,"$495,000 ","$304,000 ",66,21.7
209,Ben Long,Saints,"$431,000 ","$359,000 ",66,18.4
209,Jarryn Geary,Saints,"$382,000 ","$515,000 ",66,12.8
209,Corey Wagner,Demons,"$398,000 ","$170,000 ",66,38.8
209,Paddy Dow,Blues,"$323,000 ","$403,000 ",66,16.4
209,Timothy English,Bulldogs,"$698,000 ","$446,000 ",66,14.8
209,Andrew Brayshaw,Dockers,"$729,000 ","$485,000 ",66,13.6
219,Sam Weideman,Demons,"$375,000 ","$348,000 ",65,18.7
219,Harry Morrison,Hawks,"$500,000 ","$481,000 ",65,13.5
219,Jarrod Harbrow,Suns,"$428,000 ","$567,000 ",65,11.5
219,Luke McDonald,Kangaroos,"$692,000 ","$510,000 ",65,12.7
219,Marley Williams,Kangaroos,"$422,000 ","$389,000 ",65,16.7
219,Ben Cunnington,Kangaroos,"$503,000 ","$682,000 ",65,9.5
219,Tom Langdon,Magpies,"$532,000 ","$537,000 ",65,12.1
219,Jade Gresham,Saints,"$587,000 ","$531,000 ",65,12.2
227,Luke Ryan,Dockers,"$673,000 ","$558,000 ",64,11.5
227,Darcy Gardiner,Lions,"$427,000 ","$434,000 ",64,14.7
227,Zak Butters,Power,"$595,000 ","$248,000 ",64,25.8
227,Toby Greene,Giants,"$627,000 ","$604,000 ",64,10.6
227,Daniel Lloyd,Giants,"$450,000 ","$423,000 ",64,15.1
227,Tom Sparrow,Demons,"$354,000 ","$218,000 ",64,29.4
233,Daniel Butler,Tigers,"$575,000 ","$413,000 ",63,15.3
233,Daniel Talia,Crows,"$351,000 ","$418,000 ",63,15.1
233,Peter Wright,Suns,"$366,000 ","$459,000 ",63,13.7
233,Stefan Martin,Lions,"$570,000 ","$735,000 ",63,8.6
233,Adam Kennedy,Giants,"$439,000 ","$466,000 ",63,13.5
233,Kayne Turner,Kangaroos,"$298,000 ","$350,000 ",63,18
239,Matthew De Boer,Giants,"$424,000 ","$569,000 ",62,10.9
239,Sam Reid,Swans,"$424,000 ","$435,000 ",62,14.3
239,Will Hayward,Swans,"$453,000 ","$451,000 ",62,13.7
239,Jarryd Roughead,Hawks,"$447,000 ","$532,000 ",62,11.7
239,Steven Motlop,Power,"$412,000 ","$486,000 ",62,12.8
239,Michael Hibberd,Demons,"$550,000 ","$499,000 ",62,12.4
245,Sam Powell-Pepper,Power,"$558,000 ","$544,000 ",61,11.2
245,David MacKay,Crows,"$495,000 ","$465,000 ",61,13.1
245,Bayley Fritsch,Demons,"$553,000 ","$540,000 ",61,11.3
245,Shane Savage,Saints,"$581,000 ","$593,000 ",61,10.3
249,Jordan Clark,Cats,"$422,000 ","$242,000 ",60,24.8
249,Eddie Betts,Crows,"$424,000 ","$452,000 ",60,13.3
249,Jimmy Webster,Saints,"$316,000 ","$572,000 ",60,10.5
249,Maverick Weller,Tigers,"$463,000 ","$482,000 ",60,12.4
253,Samuel Reid,Giants,"$391,000 ","$337,000 ",59,17.5
253,Sam Taylor,Giants,"$276,000 ","$262,000 ",59,22.5
253,Jake Stringer,Bombers,"$394,000 ","$503,000 ",59,11.7
253,Richard Douglas,Crows,"$430,000 ","$536,000 ",59,11
257,Phil Davis,Giants,"$344,000 ","$443,000 ",58,13.1
257,Daniel McKenzie,Saints,"$237,000 ","$401,000 ",58,14.5
257,Aliir Aliir,Swans,"$422,000 ","$503,000 ",58,11.5
257,Zac Bailey,Lions,"$590,000 ","$376,000 ",58,15.4
257,Ben Brown,Kangaroos,"$532,000 ","$493,000 ",58,11.8
262,Jordan Ridley,Bombers,"$683,000 ","$310,000 ",57,18.4
262,Jarrad McVeigh,Swans,"$472,000 ","$572,000 ",57,10
262,Jack Ziebell,Kangaroos,"$644,000 ","$601,000 ",57,9.5
262,Lachlan Keeffe,Giants,"$344,000 ","$267,000 ",57,21.3
266,George Horlin-Smith,Suns,"$425,000 ","$438,000 ",56,12.8
266,Tory Dickson,Bulldogs,"$357,000 ","$371,000 ",56,15.1
268,Mason Cox,Magpies,"$381,000 ","$423,000 ",55,13
268,David Myers,Bombers,"$401,000 ","$567,000 ",55,9.7
268,Jy Simpkin,Kangaroos,"$676,000 ","$432,000 ",55,12.7
