Bailey Laurie,DEF/FWD,,,228000
Reef McInnes,MID,,,226000
Blake Coleman,FWD,,,224000
Tristan Xerri,FWD,35.6,4,223000
Tom Campbell,RUC/FWD,22.5,1,223000
Kieran Strachan,RUC/FWD,38.8,1,222000
Brayden Cook,MID/FWD,,,222000
Jy Farrar,FWD,38.8,1,222000
Ryan Garthwaite,DEF,0,0,222000
Jeremy Sharp,MID,38.1,2,221000
Connor Idun,DEF,38.1,2,221000
Matthew McLeod-Allison,FWD,,,220000
Matthew Ling,DEF,36.3,3,219000
Nathan O'Driscoll,MID,,,218000
Sam Berry,MID,,,216000
Tom Hutchesson,MID/FWD,37.5,1,215000
Seamus Mitchell,FWD,,,214000
Caleb Poulter,MID/FWD,,,212000
Liam McMahon,FWD,,,210000
Nathan Murphy,DEF,0,0,208000
Jack Hombsch,DEF,0,0,208000
Keegan Brooksby,RUC/FWD,36.3,1,208000
Errol Gulden,MID,,,208000
Jordon Butts,DEF,35.6,2,207000
Shannon Neale,RUC/FWD,,,206000
Atu Bosenavulagi,FWD,34.1,3,206000
Fraser Rosman,MID/FWD,,,204000
Sam Philp,FWD,35,2,203000
Connor Downie,MID,,,202000
Josh Morris,FWD,31.9,4,200000
Toby Bedford,FWD,34.4,2,200000
Charlie Lazzaro,MID,,,200000
Corey Durdin,MID/FWD,,,198000
James Rowe,FWD,,,196000
Chad Warner,FWD,33.8,2,196000
Mark Keane,DEF,33.8,1,194000
Joshua Eyre,DEF/FWD,,,194000
Ben Jarvis,DEF/FWD,33.8,1,194000
Thomson Dow,MID,33.1,2,192000
Samson Ryan,RUC,,,192000
Jonathon Patton,FWD,28.4,6,191000
Jack Carroll,MID,,,190000
Chris Burgess,DEF,0,0,190000
Connor Ballenden,FWD,32.5,2,189000
Ned Cahill,FWD,31.3,3,189000
Joel Smith,DEF,27,7,188000
Phoenix Spicer,MID/FWD,,,188000
Deven Robertson,MID/FWD,32.5,1,186000
Harry Sharp,DEF/MID,,,186000
Beau McCreery,FWD,,,184000
Thomas Highmore,DEF,,,182000
Tyler Brockman,MID/FWD,,,180000
Nick Stevens,DEF,,,178000
Henry Smith,RUC,,,176000
Ollie Lord,FWD,,,174000
Will Kelly,FWD,30,1,172000
Max Lynch,RUC/FWD,30,1,172000
Brandon Walker,DEF,,,172000
Josh Worrell,DEF/FWD,0,0,170000
Ronin O'Connor,MID,0,0,170000
Lachlan Gollant,DEF/MID,0,0,170000
Tariek Newchurch,MID/FWD,,,170000
James Borlase,DEF,,,170000
James Madden,DEF/FWD,0,0,170000
Tom Fullarton,RUC/FWD,27.5,2,170000
Connor McFadyen,FWD,0,0,170000
Tom Joyce,MID/FWD,0,0,170000
Ely Smith,MID/FWD,0,0,170000
