244,Justin Mcinerney,Swans,467000 ,170000 ,48,28.2
244,Harry Cunningham,Swans,554000 ,581000 ,48,8.3
244,Zac Langdon Injured,Giants,306000 ,298000 ,48,16.1
248,Curtis Taylor,Kangaroos,426000 ,170000 ,47,27.6
248,Easton Wood Injured,Bulldogs,394000 ,347000 ,47,13.5
248,Oscar McDonald,Demons,310000 ,286000 ,47,16.4
248,Cameron Rayner Injured,Lions,515000 ,334000 ,47,14.1
252,Bailey Banfield,Dockers,369000 ,433000 ,46,10.6
252,Liam Baker,Tigers,550000 ,510000 ,46,9
252,Sam Menegola,Cats,783000 ,710000 ,46,6.5
252,Lincoln McCarthy,Lions,460000 ,444000 ,46,10.4
252,Jack Newnes Injured,Blues,546000 ,517000 ,46,8.9
252,Tyler Brown,Magpies,363000 ,170000 ,46,27.1
258,Ben McEvoy,Hawks,477000 ,618000 ,45,7.3
258,Mitch McGovern Injured,Blues,396000 ,362000 ,45,12.4
258,Will Brodie,Suns,503000 ,612000 ,45,7.4
258,Aaron Francis,Bombers,387000 ,400000 ,45,11.2
258,Sean Lemmens,Suns,355000 ,369000 ,45,12.2
258,Zak Butters,Power,595000 ,421000 ,45,10.7
258,Lachlan Schultz,Dockers,481000 ,320000 ,45,14.1
258,Cameron McCarthy,Dockers,417000 ,418000 ,45,10.8
258,James Rowbottom,Swans,535000 ,469000 ,45,9.6
258,Darcy Macpherson,Suns,457000 ,648000 ,45,6.9
268,Jasper Pittard,Kangaroos,490000 ,531000 ,44,8.3
268,Darcy Moore,Magpies,495000 ,409000 ,44,10.8
268,Cameron Zurhaar,Kangaroos,472000 ,475000 ,44,9.3
268,Tom McDonald,Demons,472000 ,473000 ,44,9.3
268,Jack Darling,Eagles,502000 ,529000 ,44,8.3
268,Darcy Fort Injured,Cats,424000 ,321000 ,44,13.7
268,Andrew Brayshaw,Dockers,729000 ,516000 ,44,8.5
268,Kysaiah Pickett,Demons,325000 ,248000 ,44,17.7
268,Quinton Narkle,Cats,550000 ,497000 ,44,8.9
268,Gryan Miers,Cats,598000 ,495000 ,44,8.9
278,Jarrod Lienert,Power,522000 ,543000 ,43,7.9
278,Gary Rohan,Cats,458000 ,365000 ,43,11.8
278,Aliir Aliir,Swans,422000 ,478000 ,43,9
278,Ben Ronke,Swans,332000 ,360000 ,43,11.9
278,James Aish,Dockers,588000 ,496000 ,43,8.7
278,Adam Cerra,Dockers,631000 ,451000 ,43,9.5
284,Harry Morrison,Hawks,500000 ,477000 ,42,8.8
284,Bayley Fritsch,Demons,553000 ,551000 ,42,7.6
284,Bradley Hill,Saints,557000 ,658000 ,42,6.4
284,Josh Thomas,Magpies,399000 ,439000 ,42,9.6
284,Jay Lockhart Injured,Demons,363000 ,419000 ,42,10
284,Aaron Hall,Kangaroos,583000 ,527000 ,42,8
284,Taylor Walker,Crows,366000 ,468000 ,42,9
291,Billy Frampton,Crows,328000 ,293000 ,41,14
291,Steven May Injured,Demons,584000 ,527000 ,41,7.8
291,Daniel Talia Injured,Crows,351000 ,420000 ,41,9.8
291,Luke Brown,Crows,450000 ,437000 ,41,9.4
295,Matthew Taberner,Dockers,560000 ,622000 ,40,6.4
295,Mitchell Wallis,Bulldogs,450000 ,588000 ,40,6.8
295,Patrick Dangerfield,Cats,780000 ,798000 ,40,5
295,Brandon Zerk-Thatcher,Bombers,309000 ,312000 ,40,12.8
295,Robbie Tarrant,Kangaroos,557000 ,482000 ,40,8.3
295,Jeremy Finlayson,Giants,477000 ,525000 ,40,7.6
301,Luke McDonald,Kangaroos,692000 ,431000 ,39,9
301,Tyson Stengle,Crows,388000 ,327000 ,39,11.9
301,Nick Blakey,Swans,450000 ,366000 ,39,10.7
301,Jack Redden,Eagles,554000 ,681000 ,39,5.7
301,Callum Wilkie,Saints,459000 ,444000 ,39,8.8
306,Orazio Fantasia,Bombers,353000 ,404000 ,38,9.4
306,Mark Blicavs,Cats,575000 ,505000 ,38,7.5
306,Nick Vlastuin,Tigers,587000 ,585000 ,38,6.5
306,Paddy Dow,Blues,323000 ,397000 ,38,9.6
310,Tom Phillips,Magpies,602000 ,672000 ,37,5.5
310,Chayce Jones,Crows,313000 ,318000 ,37,11.6
310,Aidan Corr,Giants,480000 ,265000 ,37,14
310,Liam Jones,Blues,370000 ,333000 ,37,11.1
310,Darcy Parish,Bombers,625000 ,589000 ,37,6.3
310,Ben Davis Injured,Crows,265000 ,170000 ,37,21.8
316,Dylan Grimes,Tigers,447000 ,413000 ,36,8.7
316,Tim Membrey,Saints,492000 ,523000 ,36,6.9
316,Isaac Cumming,Giants,355000 ,314000 ,36,11.5
316,Darcy Gardiner Injured,Lions,427000 ,428000 ,36,8.4
316,Nathan Broad,Tigers,469000 ,372000 ,36,9.7
316,Jack Petruccelle,Eagles,332000 ,379000 ,36,9.5
322,Sam Frost,Hawks,377000 ,390000 ,35,9
322,Brodie Smith,Crows,652000 ,646000 ,35,5.4
322,Paul Puopolo,Hawks,358000 ,406000 ,35,8.6
322,Ben King,Suns,367000 ,290000 ,35,12.1
322,Jarrod Berry,Lions,680000 ,591000 ,35,5.9
322,Brent Daniels Injured,Giants,454000 ,450000 ,35,7.8
328,Jack Silvagni,Blues,399000 ,491000 ,34,6.9
328,Brandon Starcevich,Lions,390000 ,189000 ,34,18
328,Sean Darcy,Dockers,493000 ,511000 ,34,6.7
331,Jake Melksham Injured,Demons,415000 ,555000 ,33,5.9
331,Jarrod Witts,Suns,615000 ,775000 ,33,4.3
331,Zaine Cordy,Bulldogs,366000 ,301000 ,33,11
331,Nick Larkey,Kangaroos,332000 ,399000 ,33,8.3
331,Jade Gresham,Saints,587000 ,619000 ,33,5.3
331,Mitchell Crowden,Dockers,441000 ,354000 ,33,9.3
331,Noah Anderson,Suns,562000 ,268000 ,33,12.3
331,Darcy Fogarty,Crows,344000 ,361000 ,33,9.1
331,Josh Bruce,Bulldogs,371000 ,433000 ,33,7.6
331,Jonathon Patton Injured,Hawks,191000 ,366000 ,33,9
341,James Frawley Injured,Hawks,305000 ,370000 ,32,8.6
341,Jack Lonie,Saints,518000 ,493000 ,32,6.5
341,Connor Budarick,Suns,357000 ,170000 ,32,18.8
341,Jake Kelly,Crows,378000 ,497000 ,32,6.4
341,Jake Lever,Demons,441000 ,418000 ,32,7.7
341,Max King Injured,Saints,394000 ,170000 ,32,18.8
347,Jayden Laverde,Bombers,394000 ,425000 ,31,7.3
347,Brennan Cox,Dockers,415000 ,417000 ,31,7.4
349,Mitchell Brown,Demons,453000 ,508000 ,30,5.9
349,Tim O'Brien,Hawks,389000 ,439000 ,30,6.8
349,Toby Nankervis,Tigers,556000 ,642000 ,30,4.7
349,Oscar McInerney,Lions,550000 ,417000 ,30,7.2
349,Sam Day,Suns,382000 ,473000 ,30,6.3
354,Will Hayward,Swans,453000 ,414000 ,29,7
355,Luke Ryan,Dockers,673000 ,594000 ,28,4.7
355,Ethan Hughes,Dockers,492000 ,431000 ,28,6.5
357,Neville Jetta,Demons,285000 ,342000 ,27,7.9
357,Tom Green,Giants,443000 ,252000 ,27,10.7
359,Toby Bedford,Demons,200000 ,170000 ,26,15.3
359,Deven Robertson,Lions,186000 ,228000 ,26,11.4
359,Sydney Stack Suspended,Tigers,535000 ,536000 ,26,4.9
362,Charlie Spargo,Demons,350000 ,412000 ,25,6.1
362,Zach Guthrie,Cats,338000 ,312000 ,25,8
362,Thomas Murphy,Kangaroos,339000 ,217000 ,25,11.5
365,Will Setterfield,Blues,640000 ,498000 ,24,4.8
365,Lachlan Plowman,Blues,424000 ,460000 ,24,5.2
365,Tom Atkins,Cats,385000 ,395000 ,24,6.1
365,Phil Davis,Giants,344000 ,502000 ,24,4.8
369,Nicholas Holman,Suns,413000 ,470000 ,23,4.9
369,Esava Ratugolea Injured,Cats,463000 ,372000 ,23,6.2
369,Ben Cavarra,Bulldogs,337000 ,170000 ,23,13.5
369,Jordan Roughead,Magpies,395000 ,412000 ,23,5.6
369,Jack Madgen,Magpies,470000 ,288000 ,23,8
369,Jack Graham,Tigers,557000 ,615000 ,23,3.7
375,Jack Ziebell,Kangaroos,644000 ,666000 ,22,3.3
375,Dougal Howard,Saints,412000 ,403000 ,22,5.5
375,Harrison Himmelberg,Giants,428000 ,449000 ,22,4.9
